tx,rx_rssi,fp_rssi,range,nlos
2,-68.85,-74.67,15.727914000000002,0
2,-67.73,-74.36,15.892076000000001,0
2,-69.28,-78.0,16.093761999999998,0
2,-68.43,-76.82,16.286066,0
2,-67.03,-73.32,16.389254,0
2,-69.13,-76.15,16.675366,0
2,-68.85,-73.62,16.928645,0
2,-69.28,-76.57,17.346087,0
2,-69.35,-76.98,17.754148,0
2,-69.14,-75.05,18.105925,0
2,-68.04,-75.56,18.335752,0
2,-71.12,-94.87,18.499914999999998,0
2,-70.87,-77.2,19.334798000000006,0
2,-70.75,-76.49,19.297275,0
2,-69.73,-75.75,19.719407,0
2,-70.84,-78.32,19.972687,0
2,-71.04,-80.78,20.230656,0
2,-69.16,-76.0,20.521458,0
2,-69.51,-75.02,20.79819,0
2,-69.33,-73.03,21.079611,0
2,-70.39,-78.57,21.534576,0
2,-71.55,-77.59,21.825378,0
2,-70.39,-78.29,22.111489,0
2,-70.67,-80.15,22.514860000000002,0
2,-71.62,-81.01,22.735307,0
2,-70.68,-81.21,23.119916,0
2,-70.0,-76.5,23.377886,0
2,-68.99,-75.23,23.710901,0
2,-72.83,-82.25,24.250292,0
2,-69.2,-73.93,24.362861,0
2,-68.45,-73.28,24.508262,0
2,-68.75,-73.36,24.700566000000002,0
2,-68.32,-74.23,25.01013,0
2,-68.73,-72.71,25.249338,0
2,-66.9,-73.6,25.587044,0
2,-67.54,-72.54,25.807491,0
2,-67.32,-70.88,26.135816,0
2,-67.51,-73.28,26.44068900000001,0
2,-69.42,-74.15,26.698658,0
2,-67.25,-71.1,27.003532,0
2,-68.69,-73.53,27.355308,0
2,-68.36,-72.55,27.617967999999998,0
2,-68.33,-74.99,28.007268,0
2,-67.96,-71.58,28.265238,0
2,-68.66,-73.19,28.56542,0
2,-67.92,-74.46,28.865603000000004,0
2,-70.22,-73.15,29.184548,0
2,-68.6,-72.95,29.512873,0
2,-67.55,-70.96,29.855269,0
2,-68.63,-74.92,30.253949,0
2,-70.16,-75.14,30.465015,0
2,-67.81,-73.24,30.812101000000002,0
2,-67.79,-71.27,31.065381,0
2,-68.78,-73.74,31.398396,0
2,-68.91,-73.22,31.787696,0
2,-67.65,-72.09,32.214518,0
2,-68.17,-72.86,32.261422,0
2,-66.43,-73.16,32.641341,0
2,-67.23,-71.35,32.918071999999995,0
2,-68.44,-71.82,33.222945,0
2,-66.51,-72.28,33.513746999999995,0
2,-67.87,-72.32,33.790478,0
2,-68.94,-73.51,34.067209000000005,0
2,-69.08,-73.4,34.376773,0
2,-67.18,-71.58,34.630052,0
2,-68.11,-72.86,34.906783000000004,0
2,-68.67,-74.32,35.13661,0
2,-67.7,-71.52,35.525909999999996,0
2,-68.97,-73.59,35.78857,0
2,-67.82,-74.75,36.065301,0
2,-66.82,-72.39,36.421768,0
2,-69.97,-73.48,36.796997,0
2,-69.72,-73.43,37.022134,0
2,-69.3,-72.78,37.336388,0
2,-70.46,-74.99,37.608429,0
2,-70.13,-74.13,38.030561,0
2,-70.51,-79.5,38.311982,0
2,-69.44,-85.27,38.593403,0
2,-69.76,-76.91,38.832612,0
2,-69.09,-74.02,39.221911,0
2,-70.13,-72.95,39.59714,0
2,-71.67,-74.85,39.770683,0
2,-70.27,-74.82,40.038033,0
2,-69.28,-73.25,40.319455,0
2,-69.87,-75.8,40.68530300000001,0
2,-69.07,-74.0,40.966724,0
2,-67.14,-71.13,41.234074,0
2,-67.49,-71.08,41.57178,0
2,-68.78,-72.42,41.886034,0
2,-69.03,-73.14,42.270643,0
2,-69.13,-72.63,42.613039,0
2,-69.38,-73.14,42.795963,0
2,-67.33,-70.89,43.15243,0
2,-67.92,-71.79,43.513588,0
2,-69.39,-72.49,43.743415,0
2,-68.01,-72.59,44.020146000000004,0
2,-67.86,-73.7,44.292187,0
2,-69.27,-73.16,44.681487,0
2,-68.21,-72.49,44.958218,0
2,-68.56,-73.88,45.24433,0
2,-68.78,-72.51,45.506989,0
2,-68.32,-72.77,45.76495900000001,0
2,-68.4,-73.0,46.140188,0
2,-68.92,-74.57,46.407538,0
2,-68.95,-72.63,46.721792,0
2,-69.23,-73.4,47.021975,0
2,-67.79,-73.15,47.434726,0
2,-69.96,-73.02,47.748979999999996,0
2,-70.58,-74.77,48.01633,0
2,-68.17,-75.11,48.339965,0
2,-70.32,-76.86,48.780859,0
2,-68.61,-72.79,49.048209,0
2,-67.92,-73.42,49.353082,0
2,-68.5,-73.31,49.611052,0
2,-69.23,-75.69,49.939377,0
2,-69.81,-73.14,50.225488,0
2,-69.66,-73.53,50.520981,0
2,-69.89,-74.37,50.797712,0
2,-69.08,-72.42,51.074443,0
2,-70.1,-73.11,51.43091,0
2,-70.1,-73.3,51.618524,0
2,-78.09,-84.62,52.003134,0
2,-67.39,-71.34,51.534098,0
2,-69.33,-74.13,51.065062,0
2,-68.44,-72.58,50.63824,0
2,-67.42,-74.09,50.431864000000004,0
2,-67.23,-71.77,50.192656,0
2,-69.11,-73.32,49.812737,0
2,-67.32,-71.35,49.672026,0
2,-67.1,-72.06,49.390605,0
2,-67.65,-73.78,49.06228,0
2,-69.05,-73.04,48.860595,0
2,-68.58,-73.06,48.701123,0
2,-67.78,-72.67,48.658909,0
2,-69.08,-73.33,48.677671,0
2,-68.04,-72.41,48.780859,0
2,-67.49,-73.54,49.034138,0
2,-68.87,-73.46,49.273346000000004,0
2,-68.01,-73.49,49.672026,0
2,-67.2,-72.02,49.990971,0
2,-67.69,-72.4,50.178585,0
2,-68.16,-71.97,50.450626,0
2,-70.39,-75.27,50.68983400000001,0
2,-69.71,-74.36,50.929041999999995,0
2,-68.79,-73.3,51.262057,0
2,-68.57,-72.42,51.534098,0
2,-69.53,-73.53,51.928088,0
2,-70.49,-74.91,52.312697,0
2,-69.21,-75.02,52.575357,0
2,-69.53,-74.36,52.903681999999996,0
2,-70.14,-75.35,53.156962,0
2,-69.93,-75.79,53.414931,0
2,-69.5,-75.51,53.710424,0
2,-68.24,-73.55,53.912108999999994,0
2,-70.28,-74.08,54.001226,0
2,-68.19,-76.34,54.179458999999994,0
2,-69.66,-74.78,54.043439,0
2,-69.3,-77.66,54.165388,0
2,-71.73,-78.54,54.019987,0
2,-69.09,-75.4,53.682281999999994,0
2,-70.21,-75.04,53.292982,0
2,-69.91,-74.85,52.903681999999996,0
2,-67.82,-73.89,52.547215,0
2,-68.4,-75.6,52.298626,0
2,-67.95,-73.51,52.021895,0
2,-67.86,-72.76,51.782687,0
2,-68.35,-72.62,51.407458,0
2,-67.45,-74.23,51.154179,0
2,-68.52,-73.24,50.802402,0
2,-67.19,-71.88,50.50691,0
2,-68.53,-73.63,50.216108,0
2,-68.78,-73.29,49.92061500000001,0
2,-67.97,-72.94,49.578219,0
2,-69.06,-73.18,49.235822999999996,0
