tx,rx_rssi,fp_rssi,range,nlos
2,-67.66,-77.89,3.959808,0
2,-69.08,-76.19,4.269372,0
2,-67.82,-74.29,4.292824,0
2,-68.1,-84.38,4.24592,0
2,-69.52,-79.7,4.25061,0
2,-68.65,-78.86,4.189636,0
2,-68.05,-76.62,4.316275,0
2,-67.9,-75.45,4.24123,0
2,-68.37,-75.27,4.170874,0
2,-69.45,-76.73,4.142732,0
2,-69.07,-75.61,4.142732,0
2,-67.49,-73.41,4.166184,0
2,-68.45,-75.18,4.269372,0
2,-68.16,-75.3,4.236539,0
2,-69.02,-76.48,4.264682,0
2,-67.97,-76.16,4.156803,0
2,-67.96,-74.85,4.142732,0
2,-67.42,-74.02,3.711219,0
2,-70.13,-81.5,3.776884,0
2,-68.27,-78.95,3.434488,0
2,-69.02,-78.27,3.340681,0
2,-69.32,-78,3.32661,0
2,-68.39,-74.34,3.331301,0
2,-68.44,-75.07,3.284397,0
2,-69.41,-74.95,3.307849,0
2,-68.26,-75.63,3.289087,0
2,-71.25,-78.85,3.256255,0
2,-68.16,-77.15,3.284397,0
2,-67.82,-73.46,3.378204,0
2,-68.28,-76.73,3.364133,0
2,-69,-77.76,3.317229,0
2,-67.4,-75.82,3.312539,0
2,-66.89,-74.03,3.293778,0
2,-67.49,-77.23,3.345372,0
2,-68.28,-76.73,3.317229,0
2,-68.66,-76.42,3.340681,0
2,-67.31,-74.81,3.364133,0
2,-66.92,-74.39,3.396966,0
2,-69.2,-77.85,3.312539,0
2,-68.33,-78.42,3.270326,0
2,-67.41,-72.95,3.148377,0
2,-67.76,-75.44,2.815361,0
2,-68.23,-73.11,2.632437,0
2,-68.47,-77.33,2.13526,0
2,-69.86,-79.82,1.708437,0
2,-69.05,-76.72,1.244092,0
2,-67.67,-85.5,1.35666,0
2,-66.52,-79.4,1.703747,0
2,-68.16,-74.83,2.196234,0
2,-68.55,-83.15,2.562082,0
2,-69.39,-81.76,2.815361,0
2,-67.16,-77.39,4.668052,0
2,-70.89,-87.47,3.701839,0
2,-67.04,-73.32,3.84724,0
2,-67.9,-75.69,4.067687,0
2,-69.08,-80.05,4.37256,0
2,-68.71,-76.75,4.353798,0
2,-67.64,-77.25,4.236539,0
2,-67.68,-78.94,4.039544,0
2,-68.84,-95.29,4.424154,0
2,-69.34,-90.25,3.706529,0
2,-68.45,-80.72,3.842549,0
2,-69.44,-91.34,4.700885,0
2,-69.66,-89.19,4.039544,0
2,-67.7,-73.44,4.166184,0
2,-68.15,-78,3.758123,0
2,-68.46,-79.84,3.401656,0
2,-68.15,-76.24,3.223422,0
2,-67.72,-73.4,2.909168,0
2,-66.89,-73.87,2.749696,0
2,-68.91,-81.93,2.53394,0
2,-69.4,-92.33,1.896051,0
2,-67.78,-73.35,1.933574,0
2,-67.48,-79.23,2.064904,0
2,-68.16,-77.15,2.01331,0
2,-68.55,-77.05,2.00393,0
2,-69.92,-90.4,1.788173,0
2,-68.75,-74.67,1.87729,0
2,-68.45,-73.56,1.684985,0
2,-66.89,-75.42,1.337899,0
2,-68.23,-74.11,1.516132,0
2,-68.37,-74.69,1.830386,0
2,-67.97,-79.14,3.068641,0
2,-67.19,-89.93,2.974833,0
2,-68.48,-91.7,3.664316,0
2,-69.09,-80.95,3.650245,0
2,-68.8,-95.13,3.626793,0
2,-66.94,-85.44,4.175565,0
2,-68.15,-80.96,3.500153,0
2,-69.72,-75.81,3.678387,0
2,-67.65,-77.88,3.781575,0
2,-69.89,-89.46,3.973879,0
2,-69.43,-88.61,4.358489,0
2,-69.43,-87.91,4.349108,0
2,-68.67,-80.77,4.255301,0
2,-69.25,-86.99,4.414773,0
2,-68.54,-87.67,4.452296,0
2,-67.31,-84.32,4.602387,0
2,-67.38,-79.71,4.574245,0
2,-67.87,-85.51,4.400702,0
2,-69.72,-84.35,4.386631,0
2,-68.48,-81.37,4.38194,0
2,-67.55,-82.66,4.320966,0
2,-67.41,-82.7,4.363179,0
2,-68.46,-75.85,4.077067,0
2,-69.38,-75.42,3.833169,0
2,-69.04,-80.81,3.636174,0
2,-67.79,-76.08,4.564864,0
2,-67.48,-83.22,4.184945,0
2,-68.05,-82.92,4.578935,0
2,-69.79,-78.27,4.616458,0
2,-68.6,-73.27,4.208397,0
2,-69.38,-91.41,3.781575,0
2,-67.29,-75.04,4.485128,0
2,-68.26,-79.56,3.936357,0
2,-68.04,-73.55,3.725291,0
2,-68.35,-76.14,3.894143,0
2,-68.05,-77.98,4.020783,0
2,-68.24,-76.17,3.429798,0
2,-68.79,-81.48,2.890407,0
2,-67.43,-79.61,2.383848,0
2,-68.19,-85.36,2.196234,0
2,-68.73,-76.51,2.00393,0
2,-68.48,-74.08,1.539584,0
2,-67.05,-74.85,1.370731,0
2,-67.57,-79.89,1.079929,0
2,-68.05,-96.25,0.95329,0
2,-68.67,-92.49,1.033026,0
2,-68.22,-88.03,1.169046,0
2,-67.33,-86.24,1.112762,0
2,-67.73,-88.03,1.159665,0
2,-68.86,-84.08,1.126833,0
2,-67.82,-81.35,1.112762,0
2,-66.92,-79.17,1.150285,0
2,-67.62,-86.98,1.154975,0
2,-67.88,-85.84,1.145594,0
2,-68.13,-90.35,1.065858,0
2,-67.47,-84.08,1.136214,0
2,-67.12,-88.15,1.183117,0
2,-67.79,-82.23,1.122142,0
2,-68.84,-76.47,1.112762,0
2,-68.62,-91.17,1.309757,0
2,-68.05,-81.6,2.125879,0
2,-68.18,-81,2.327564,0
2,-66.88,-75.74,2.440133,0
2,-69.25,-83.34,3.32192,0
2,-69.62,-81.12,4.048925,0
2,-68.07,-79.54,3.71591,0
2,-67.88,-91.41,3.889453,0
2,-72,-83.76,4.785311,0
2,-68.82,-76.68,4.24123,0
2,-68.77,-76.76,4.50389,0
2,-67.2,-81.22,4.1099,0
2,-67.09,-87.87,4.916641,0
2,-67.83,-74.7,4.424154,0
2,-70.09,-91.65,3.945737,0
2,-67.62,-90.58,4.180255,0
2,-67.7,-76.54,4.095829,0
2,-68.07,-81.12,4.588316,0
2,-67.86,-83.91,4.358489,0
2,-68.94,-82.85,4.555484,0
2,-70.66,-75.43,4.086448,0
2,-67.19,-74.61,4.199017,0
2,-67.78,-74.87,3.565818,0
2,-69,-86.62,3.237493,0
2,-67.48,-73.68,3.134306,0
2,-68.95,-73.16,2.646508,0
2,-67.68,-80.71,2.26659,0
2,-67.22,-90.94,1.783483,0
2,-67.13,-74.79,1.525513,0
2,-68.54,-77.96,1.258163,0
2,-67.49,-74.09,1.61932,0
2,-67.26,-72.73,1.806935,0
2,-67.58,-79.08,2.229067,0
2,-67.74,-75.55,2.125879,0
2,-69.58,-88.83,2.937311,0
2,-68.27,-72.61,3.232803,0
2,-66.26,-81.02,3.251564,0
2,-68.66,-82.5,5.071423,0
2,-69.48,-89.51,3.598651,0
2,-69.71,-78.52,3.772194,0
2,-68.64,-78.48,4.006712,0
2,-68.18,-85.24,4.325656,0
2,-68.46,-75.02,4.522651,0
2,-68.55,-93.88,4.363179,0
2,-67.15,-72.87,4.672743,0
2,-68.24,-89.08,3.805027,0
2,-72.85,-95.59,3.880072,0
2,-68.28,-93.2,4.062996,0
2,-69.18,-74.73,4.489819,0
2,-68.23,-74.91,4.325656,0
2,-69.13,-76.36,4.316275,0
2,-68.07,-75.33,4.030164,0
2,-68.09,-74.49,4.086448,0
2,-66.6,-71.93,3.908214,0
2,-68.03,-83.75,3.636174,0
2,-69.58,-86.15,3.673697,0
2,-70.19,-81.91,3.7206,0
2,-67.79,-77.18,3.551747,0
2,-67.41,-75.64,3.570509,0
2,-67.62,-75.72,3.631483,0
2,-70.39,-79.85,3.532986,0
2,-67.64,-74.8,3.842549,0
2,-66.97,-72.54,3.523605,0
2,-67.6,-80.01,3.143686,0
2,-68.13,-73.35,3.204661,0
2,-68.02,-73.74,3.199971,0
2,-67.5,-76.69,3.162448,0
2,-67.08,-73.43,3.181209,0
2,-67.95,-73.63,3.167138,0
2,-69.32,-73.69,3.232803,0
2,-68.06,-72.68,3.115544,0
2,-67.2,-75.96,2.820052,0
2,-67.56,-83.43,2.93262,0
2,-70.04,-81.42,2.374468,0
2,-68.28,-83.09,2.327564,0
2,-68.05,-74.56,2.018001,0
2,-67.29,-78.81,1.919503,0
2,-67.19,-75.51,1.544275,0
2,-68.75,-77.8,1.455158,0
2,-69.26,-77,1.028335,0
2,-67.37,-88.82,1.023645,0
2,-67.33,-74.89,1.492681,0
2,-68.3,-76.91,1.792863,0
2,-68.92,-78.34,1.914813,0
2,-67.55,-77.38,1.900742,0
2,-68.25,-80.27,1.87729,0
2,-67.76,-77.15,2.214996,0
2,-68.17,-72.1,2.843503,0
2,-69.04,-79.42,3.256255,0
2,-67.99,-78.29,2.998285,0
2,-68.17,-87.01,3.32192,0
2,-68.18,-89.4,3.7206,0
2,-68.93,-79.95,3.683077,0
2,-68.33,-75.36,3.58458,0
2,-67.49,-76.4,4.156803,0
2,-68.92,-80.89,4.302204,0
2,-68.68,-79.66,4.658672,0
2,-67.45,-74.72,4.316275,0
2,-67.31,-94.23,4.747788,0
2,-67.95,-78.39,4.138042,0
2,-69.17,-76.34,4.653981,0
2,-68.48,-74.49,3.969189,0
2,-68.12,-78.44,4.325656,0
2,-67.93,-92.27,3.687768,0
2,-67.53,-78.14,3.678387,0
2,-71.41,-79.54,4.560174,0
2,-68.84,-88.4,4.386631,0
2,-67.53,-76.29,4.719646,0
2,-68.09,-75.06,4.156803,0
2,-69.51,-88.07,4.156803,0
2,-69.1,-75.25,4.288133,0
2,-68.93,-78.89,4.841595,0
2,-66.79,-80.03,4.086448,0
2,-68.01,-82.04,4.6446,0
2,-68.99,-80,4.264682,0
2,-67.75,-77.97,4.016093,0
2,-67.14,-72.48,3.941047,0
2,-67.27,-79.98,4.086448,0
2,-68.1,-73.94,3.659626,0
2,-68.12,-73.5,3.354752,0
2,-67.33,-73.79,3.162448,0
2,-67.25,-88.05,2.923239,0
2,-68.1,-80.06,2.688722,0
2,-68.64,-93.83,2.449513,0
2,-68.82,-76.55,2.299422,0
2,-68.65,-77.86,2.154021,0
2,-67.44,-77.21,1.830386,0
2,-67.07,-75.51,1.638082,0
2,-68.23,-78.25,1.366041,0
2,-68.36,-83.66,1.08462,0
2,-67.38,-76.63,1.239401,0
2,-66.71,-72.87,1.112762,0
2,-66.27,-73.93,0.939219,0
2,-68.05,-76.73,1.131523,0
2,-67.72,-77.82,1.276924,0
2,-66.52,-77.55,1.22533,0
2,-68.34,-81.78,1.183117,0
